origin,profile,basis,global_delta,block_delta,row_delta,delta,global_query_seconds,block_query_seconds,spectral_delta_audit,polynomial_seconds,output_bound_kwh,polynomial_output_error_kwh,degree,conclusive,fallback_count_batch,initial_relative_residual
15,5,reference_eigen,2.712057498045882,0.9419516658549312,1.0863535898382093,0.9419516658549312,1.4320015907287598e-05,0.0006650928407907486,,0.001726473681628704,12876.966618566146,3.695833886008152e-11,12,False,0,0.05522081678172
15,6,reference_eigen,5.88131753701937,2.1374388768309887,2.752107822593457,2.1374388768309887,1.4410354197025299e-05,0.0006621638312935829,,1.3206154108047485e-06,inf,34.198128963821915,12,False,0,0.1752356599327799
15,7,reference_eigen,8.836259947083017,2.7541114485996965,3.4165712522691956,2.7541114485996965,1.4290213584899902e-05,0.0006572632119059563,,1.0896474123001099e-06,inf,52.96782980114414,12,False,0,0.20738229695055044
15,8,reference_eigen,9.45601377826019,2.7649340582216206,3.429395173576592,2.7649340582216206,1.4579854905605316e-05,0.000662543810904026,,1.080334186553955e-06,inf,35.74078088207816,12,False,0,0.199823046331995
15,9,reference_eigen,6.8728937323195884,2.306036298006002,2.8448823033353747,2.306036298006002,1.415051519870758e-05,0.0006617540493607521,,1.130625605583191e-06,inf,31.810587077144064,12,False,0,0.1732020162342744
15,10,reference_eigen,8.40529571572518,2.675965547573569,3.2335057047277385,2.675965547573569,1.3889744877815247e-05,0.0006600925698876381,,1.1203810572624207e-06,inf,21.599980746324977,12,False,0,0.16282760234270208
15,11,reference_eigen,6.951623045185726,2.6148998607808656,3.5954980668263596,2.6148998607808656,1.453980803489685e-05,0.0006538340821862221,,1.0905787348747253e-06,inf,21.746826050019543,12,False,0,0.17273756211242955
15,12,reference_eigen,9.565872329130979,3.136039076383828,3.9850702610264044,3.136039076383828,1.4338642358779907e-05,0.0006613126024603844,,1.1101365089416504e-06,inf,34.75697249258306,12,False,0,0.21838641157451918
15,13,reference_eigen,5.254266467510673,1.8799170411517312,2.3675722985949514,1.8799170411517312,1.4030374586582184e-05,0.0006612138822674751,,1.0896474123001099e-06,inf,6.827276781768184,12,False,0,0.11163673719488201
15,14,reference_eigen,4.1722689602727785,1.4029538573162013,1.633236424027574,1.4029538573162013,1.3859942555427551e-05,0.0006543640047311783,,1.1492520570755005e-06,inf,9.754516722066018,12,False,0,0.08280710591561741
15,15,reference_eigen,3.439430234505405,1.249398041688055,1.4825535672777672,1.249398041688055,1.41095370054245e-05,0.0006628138944506645,,1.2693926692008972e-06,inf,2.1881721891578336,12,False,0,0.06608271351517266
15,0,rjd,5.726212653961853,3.212925761432411,3.81676160326382,3.212925761432411,3.613065928220749e-05,0.0007578227669000626,,2.3795291781425476e-06,inf,22.290986435584866,12,False,0,0.30903080706544667
15,1,rjd,239.8915091451803,40.60826944730269,49.984436074723384,40.60826944730269,1.698918640613556e-05,0.0006839530542492867,,1.4891847968101501e-06,inf,149.29968768813146,12,False,0,0.5046251510051956
15,2,rjd,5.522422736674505,2.693827727026205,3.3724614868508214,2.693827727026205,1.5280209481716156e-05,0.0006742030382156372,,1.3504177331924438e-06,inf,23.124567944441704,12,False,0,0.2669440257962308
15,3,rjd,5.595607871200876,2.837102401145022,3.447493468299726,2.837102401145022,1.527927815914154e-05,0.0006694039329886436,,1.1604279279708862e-06,inf,18.820955843823675,12,False,0,0.30195267371953577
15,4,rjd,5.807247781001728,3.061395094735982,3.671548195397672,3.061395094735982,1.4690682291984558e-05,0.0006652632728219032,,1.469627022743225e-06,inf,13.824372447987667,12,False,0,0.3214179621818528
15,5,rjd,6.061640272264376,3.264259050689243,3.8646557214412285,3.264259050689243,1.4679506421089172e-05,0.0006658630445599556,,1.239590346813202e-06,inf,20.664195954753936,12,False,0,0.37479735693127775
15,6,rjd,6.095600788183374,2.8874508810571995,3.534914829354846,2.8874508810571995,1.4220364391803741e-05,0.0006583444774150848,,1.1101365089416504e-06,inf,25.39487952383041,12,False,0,0.2949050934439025
15,7,rjd,6.223995746086631,2.8925314258214545,3.5370841807842544,2.8925314258214545,1.496821641921997e-05,0.0006688926368951797,,1.210719347000122e-06,inf,6.192273135646353,12,False,0,0.31958801929092945
15,8,rjd,6.242121457594303,2.941599826803854,3.5089165366694366,2.941599826803854,1.4089979231357574e-05,0.0006646933034062386,,1.239590346813202e-06,inf,27.781449720351453,12,False,0,0.31965264405404203
15,9,rjd,5.350605242973852,2.641394823461205,3.21887104686217,2.641394823461205,1.4470890164375305e-05,0.0006585344672203064,,1.1995434761047363e-06,inf,23.86857701321959,12,False,0,0.2889675837947016
15,10,rjd,6.488785099395202,3.1580280191566077,3.782717867014002,3.1580280191566077,1.4409422874450684e-05,0.0006659431383013725,,1.239590346813202e-06,inf,24.613194463068137,12,False,0,0.3780959803605605
15,11,rjd,5.5008358059226685,2.7351021828024016,3.4463227990152374,2.7351021828024016,1.4270655810832977e-05,0.0006651543080806732,,1.1799857020378113e-06,inf,24.12912967279842,12,False,0,0.26309361404723575
15,12,rjd,5.59619906381263,2.595769664775035,3.16622660884805,2.595769664775035,1.4350749552249908e-05,0.0006565740332007408,,1.2600794434547424e-06,inf,35.077454787659775,12,False,0,0.261707007670169
15,13,rjd,5.529709622097189,2.7966342197871947,3.3937340291779114,2.7966342197871947,1.4259479939937592e-05,0.000665152445435524,,1.189298927783966e-06,inf,27.520896523465733,12,False,0,0.268258687553042
15,14,rjd,6.393688124159432,3.2515737364661286,3.837335971596182,3.2515737364661286,1.4069490134716034e-05,0.0006654141470789909,,1.1799857020378113e-06,inf,18.659605787238938,12,False,0,0.389846326765476
15,15,rjd,5.572494022862209,2.9640290424946016,3.5415859884744783,2.9640290424946016,1.4028511941432953e-05,0.0006577335298061371,,1.2097880244255066e-06,inf,26.695813821302455,12,False,0,0.30278584191380575
16,0,identity,10.179439907586769,4.975444871669253,5.15701091371609,4.975444871669253,3.8188882172107697e-05,0.0007720328867435455,,2.670101821422577e-06,inf,39.90528467648247,12,False,0,0.31459512604578505
16,1,identity,50.38398941189875,18.137201863343222,20.215996543828673,18.137201863343222,1.745857298374176e-05,0.0006911130622029305,,1.2703239917755127e-06,inf,3.607599566516522,12,False,0,0.9940390321982963
16,2,identity,16.30770728798681,7.488817922382909,7.796458307967806,7.488817922382909,1.5689991414546967e-05,0.0006840545684099197,,1.2293457984924316e-06,inf,72.64000702637573,12,False,0,0.5134597151575647
16,3,identity,15.794938795110399,7.293835040113338,7.594349696662132,7.293835040113338,1.488998532295227e-05,0.0006769625470042229,,1.300126314163208e-06,inf,69.64195164198458,12,False,0,0.4621099744896308
16,4,identity,14.506456760599212,6.792023275682747,7.067206883009781,6.792023275682747,1.4719553291797638e-05,0.0006818827241659164,,1.2889504432678223e-06,inf,53.465782401811985,12,False,0,0.40225165274324265
16,5,identity,13.22847931246526,6.275737761547279,6.524852594530105,6.275737761547279,1.4689750969409943e-05,0.0006877342239022255,,1.1594966053962708e-06,inf,69.90977754045701,12,False,0,0.3782421639959919
16,6,identity,15.638509774226652,7.233676282257376,7.530972166422156,7.233676282257376,1.4940276741981506e-05,0.0006846040487289429,,1.239590346813202e-06,inf,70.97883812787285,12,False,0,0.4902421934375099
16,7,identity,19.17690359722251,8.545679990682961,8.897509654292127,8.545679990682961,1.4609657227993011e-05,0.000695924274623394,,1.169741153717041e-06,inf,70.25818095596371,12,False,0,0.5400008132954821
16,8,identity,19.723568152685967,8.742499274038284,9.10056278525785,8.742499274038284,1.4938414096832275e-05,0.0006804438307881355,,1.1604279279708862e-06,inf,84.54112761449079,12,False,0,0.5400788049220973
16,9,identity,17.39538581475557,7.897396661899953,8.22586430549129,7.897396661899953,1.4399178326129913e-05,0.0006748726591467857,,1.1203810572624207e-06,inf,70.85941893831047,12,False,0,0.5145163104312833
16,10,identity,18.768601957635468,8.397827603258964,8.745196430051163,8.397827603258964,1.4550052583217621e-05,0.0006671342998743057,,1.1399388313293457e-06,inf,102.9308811672975,12,False,0,0.503439580578449
16,11,identity,17.406216956265222,7.899711598846449,8.226071920788986,7.899711598846449,1.4559365808963776e-05,0.0006785141304135323,,1.1408701539039612e-06,inf,61.127417179681174,12,False,0,0.5082330276901049
16,12,identity,19.390289384836358,8.62300534750571,8.978932535745935,8.62300534750571,1.4870427548885345e-05,0.0006760638207197189,,1.1799857020378113e-06,inf,114.81957672193035,12,False,0,0.563643773332466
16,13,identity,15.839623328936717,7.311606487169411,7.612093491559102,7.311606487169411,1.4619901776313782e-05,0.0007033832371234894,,1.1408701539039612e-06,inf,61.35142738904308,12,False,0,0.4543567426344306
16,14,identity,15.021403883020092,6.9929556295203685,7.276690156260149,6.9929556295203685,1.4489516615867615e-05,0.0006826426833868027,,1.0104849934577942e-06,inf,66.61277748906534,12,False,0,0.4156711007679461
16,15,identity,13.602638815317121,6.431763255105754,6.689620805127689,6.431763255105754,1.5249475836753845e-05,0.000675862655043602,,1.1706724762916565e-06,inf,57.42558315138045,12,False,0,0.3921220467028158
16,0,reference_eigen,0.7796035783586329,0.34060315786504153,0.44736449357373287,0.34060315786504153,3.495998680591583e-05,0.0007617529481649399,,0.002060379832983017,0.001895118473418951,4.6021780481471116e-14,12,True,0,0.021441803893779435
16,1,reference_eigen,818.4026815203805,41.13260968011208,56.39804457149382,41.13260968011208,1.7239712178707123e-05,0.0006779246032238007,,1.389533281326294e-06,inf,3.6096185668229706,12,False,0,0.5806134119856774
16,2,reference_eigen,6.364636631282984,2.6196245127459465,3.6850774263476,2.6196245127459465,1.5009194612503052e-05,0.0006622839719057083,,1.0598450899124146e-06,inf,16.824951171216057,12,False,0,0.1784060474671851
16,3,reference_eigen,5.0532882523317415,1.6681680709456408,1.975646304287761,1.6681680709456408,1.4780089259147644e-05,0.0006650639697909355,,1.4500692486763e-06,inf,12.343674132703848,12,False,0,0.11627565386219803
16,4,reference_eigen,3.9210272984825205,1.3827464305068933,1.5769983916022563,1.3827464305068933,1.4728866517543793e-05,0.0006903437897562981,,1.1194497346878052e-06,inf,4.328233724797693,12,False,0,0.07572883941354575
16,5,reference_eigen,2.765268318508778,0.9574921481573466,1.105280442689641,0.9574921481573466,1.483876258134842e-05,0.0006701331585645676,,0.001928401179611683,19439.756731869995,6.931782989704171e-11,12,False,0,0.05771605845923678
16,6,reference_eigen,5.9330235966233955,2.1492907767144835,2.753685526294724,2.1492907767144835,1.4609657227993011e-05,0.0006575342267751694,,1.2796372175216675e-06,inf,17.38489349803492,12,False,0,0.1704521657420439
16,7,reference_eigen,8.944860616625746,2.7653903682425254,3.4315516314782495,2.7653903682425254,1.4680437743663788e-05,0.0006625941023230553,,1.1399388313293457e-06,inf,24.459967061459505,12,False,0,0.20440118645088504
16,8,reference_eigen,9.50774158233895,2.772732292683597,3.4437934641626886,2.772732292683597,1.4190562069416046e-05,0.0006614839658141136,,1.2693926692008972e-06,inf,17.030726629951616,12,False,0,0.19943097514996322
16,9,reference_eigen,6.983723753959517,2.347794792645168,2.904721266216078,2.347794792645168,1.4409422874450684e-05,0.0006555542349815369,,1.1995434761047363e-06,inf,15.784454855709253,12,False,0,0.16286280549470647
16,10,reference_eigen,8.521193067864058,2.6938986072723643,3.2657806805438376,2.6938986072723643,1.4009885489940643e-05,0.0006629424169659615,,1.0998919606208801e-06,inf,19.454497403848734,12,False,0,0.1609684631878935
16,11,reference_eigen,7.023635638245583,2.6397946582399423,3.635071986432664,2.6397946582399423,1.4060176908969879e-05,0.000661124475300312,,1.210719347000122e-06,inf,11.15849968697223,12,False,0,0.1716459667497273
16,12,reference_eigen,9.647761331242798,3.151940250006514,3.9910822548698985,3.151940250006514,1.413002610206604e-05,0.0006540538743138313,,1.1902302503585815e-06,inf,26.84943612606948,12,False,0,0.21954894935244934
16,13,reference_eigen,5.321581581318849,1.904813448996175,2.4013151886596655,1.904813448996175,1.3859942555427551e-05,0.0006596548482775688,,1.2200325727462769e-06,inf,3.3420275096572727,12,False,0,0.11183842126469362
16,14,reference_eigen,4.24256036665712,1.4173553658743197,1.651473755408706,1.4173553658743197,1.4249235391616821e-05,0.0006635347381234169,,1.0896474123001099e-06,inf,5.582596998019019,12,False,0,0.08298524715018997
16,15,reference_eigen,3.5352176166975586,1.2883113886817998,1.5395737074545615,1.2883113886817998,1.4059245586395264e-05,0.0006552543491125107,,1.2097880244255066e-06,inf,0.39787241214752633,12,False,0,0.06528798956149681
16,0,rjd,5.6883454155135285,3.1973866272481177,3.796974426655536,3.1973866272481177,3.6220066249370575e-05,0.0007743919268250465,,2.3497268557548523e-06,inf,10.459218012734103,12,False,0,0.2755950081285252
16,1,rjd,239.8915091451803,40.60826944730269,49.984436074723384,40.60826944730269,1.6709789633750916e-05,0.0006794026121497154,,1.5599653124809265e-06,inf,3.426170547745871,12,False,0,0.6971581852305516
16,2,rjd,5.503093493246697,2.6862107956484933,3.358142972846335,2.6862107956484933,2.6749446988105774e-05,0.0006756335496902466,,1.3504177331924438e-06,inf,1.022269213987082,12,False,0,0.19737809603418496
16,3,rjd,5.576311249642653,2.8279694221755536,3.4309875481588565,2.8279694221755536,1.4829449355602264e-05,0.0006636437028646469,,1.2898817658424377e-06,inf,9.298161816974497,12,False,0,0.2691164598181087
16,4,rjd,5.763319570562902,3.0436717581079145,3.648331974920347,3.0436717581079145,1.407042145729065e-05,0.0006685135886073112,,1.5003606677055359e-06,inf,9.774722739206354,12,False,0,0.29939202772002405
16,5,rjd,6.042154985361325,3.255331438540539,3.8528232983424435,3.255331438540539,1.4230608940124512e-05,0.0006682239472866058,,1.3094395399093628e-06,inf,7.297287568899282,12,False,0,0.36235987915184054
16,6,rjd,6.083686079285504,2.878584729335435,3.5148313276539165,2.878584729335435,1.4089047908782959e-05,0.0006564436480402946,,1.4603137969970703e-06,inf,9.127093157738127,12,False,0,0.2396008597210085
16,7,rjd,6.242186801341417,2.8967736568997875,3.533528088035002,2.8967736568997875,1.3830140233039856e-05,0.0006632041186094284,,1.3494864106178284e-06,inf,3.104711341600078,12,False,0,0.2806587286201387
16,8,rjd,6.225497217761012,2.9371858705756275,3.498494763955914,2.9371858705756275,1.4018267393112183e-05,0.0006659235805273056,,1.3997778296470642e-06,inf,8.41430558698954,12,False,0,0.32506302836730144
16,9,rjd,5.331140728531365,2.63018168635189,3.19686618272706,2.63018168635189,1.3959594070911407e-05,0.0006564930081367493,,1.3904646039009094e-06,inf,15.440307283164598,12,False,0,0.25002360245400695
16,10,rjd,6.439026859227117,3.1430517704895813,3.755235357114673,3.1430517704895813,2.0180828869342804e-05,0.0006607836112380028,,1.3206154108047485e-06,inf,11.851477984005536,12,False,0,0.36451573564889345
16,11,rjd,5.49372013863297,2.733793503878874,3.4405852648030884,2.733793503878874,1.4069490134716034e-05,0.0006665140390396118,,1.1706724762916565e-06,inf,15.040604081434022,12,False,0,0.2008032703923686
16,12,rjd,5.602598818865013,2.588933133413521,3.1466618800835415,2.588933133413521,1.4079734683036804e-05,0.0006652530282735825,,1.2908130884170532e-06,inf,16.922004863260675,12,False,0,0.24138975891676107
16,13,rjd,5.464135249879454,2.7722583921058406,3.357423647254599,2.7722583921058406,1.3980083167552948e-05,0.000658833421766758,,1.300126314163208e-06,inf,13.32086400611464,12,False,0,0.2280085647270894
16,14,rjd,6.3591921067459705,3.2401715951405183,3.818459438773231,3.2401715951405183,1.411978155374527e-05,0.0006661033257842064,,1.2200325727462769e-06,inf,5.169362659924683,12,False,0,0.38350198665083923
16,15,rjd,5.522902063644095,2.9474066924922218,3.519682308395101,2.9474066924922218,1.4220364391803741e-05,0.0006664944812655449,,1.2498348951339722e-06,inf,15.225885560208072,12,False,0,0.28424912213781983
17,0,identity,10.175367441045555,4.9731781469849565,5.154900029720543,4.9731781469849565,3.5978853702545166e-05,0.0007858136668801308,,2.8405338525772095e-06,inf,36.5614244527157,12,False,0,0.30274413629101293
17,1,identity,50.38398941189875,18.137201863343222,20.215996543828673,18.137201863343222,1.8370337784290314e-05,0.0007081041112542152,,1.1194497346878052e-06,inf,126.3345560430812,12,False,0,0.9538452424130938
17,2,identity,16.309141631316763,7.487176657824977,7.796766712052604,7.487176657824977,1.546088606119156e-05,0.0006816834211349487,,1.2703239917755127e-06,inf,89.66673173834363,12,False,0,0.48219525397502433
17,3,identity,15.790085238537037,7.2915283911087565,7.592201992336037,7.2915283911087565,2.1498650312423706e-05,0.0006750831380486488,,1.1101365089416504e-06,inf,78.38686935927007,12,False,0,0.4392316850953726
17,4,identity,14.502800988146184,6.789207937639612,7.065326569654317,6.789207937639612,1.4959834516048431e-05,0.000694863498210907,,1.0998919606208801e-06,inf,59.33154334852082,12,False,0,0.39054349916712733
17,5,identity,13.224009674620183,6.273638484303494,6.522661885773265,6.273638484303494,1.4400109648704529e-05,0.0006775939837098122,,1.0998919606208801e-06,inf,62.095867464779644,12,False,0,0.3611395283763478
17,6,identity,15.6319924714346,7.231400778019294,7.5282504952179226,7.231400778019294,1.48797407746315e-05,0.0006659841164946556,,9.499490261077881e-07,inf,83.39934393189455,12,False,0,0.4660889082202481
17,7,identity,19.17748936203402,8.544532466628512,8.897533535446309,8.544532466628512,1.519918441772461e-05,0.0006758542731404305,,1.1995434761047363e-06,inf,104.70505045161117,12,False,0,0.5113960122826551
17,8,identity,19.725508314612174,8.740452818764652,9.101046043961315,8.740452818764652,1.4370307326316833e-05,0.0006712423637509346,,1.0794028639793396e-06,inf,108.50413578742969,12,False,0,0.5169008410968531
17,9,identity,17.38751943422401,7.894809522929678,8.222745216042375,7.894809522929678,1.4190562069416046e-05,0.0007445728406310081,,1.0794028639793396e-06,inf,85.41175985325393,12,False,0,0.4932961592313792
17,10,identity,18.76476705493626,8.396800496026215,8.743626377130472,8.396800496026215,1.5029683709144592e-05,0.0007015224546194077,,1.1799857020378113e-06,inf,115.87950965724072,12,False,0,0.47772525104392566
17,11,identity,17.397211903889765,7.896235569399219,8.22231176589327,7.896235569399219,1.5039928257465363e-05,0.0006882529705762863,,1.2293457984924316e-06,inf,81.96063934099891,12,False,0,0.4967185424480349
17,12,identity,19.38744379612242,8.621067651801935,8.977807933488126,8.621067651801935,1.4839693903923035e-05,0.0006749927997589111,,1.1203810572624207e-06,inf,117.5924741452881,12,False,0,0.5376243476704559
17,13,identity,15.836679415780011,7.308831714813119,7.610627814481505,7.308831714813119,1.414027065038681e-05,0.0006652036681771278,,1.0896474123001099e-06,inf,68.0263402954471,12,False,0,0.4337308016753404
17,14,identity,15.022045119704988,6.991261878481085,7.2766876211777465,6.991261878481085,1.4378689229488373e-05,0.0006724139675498009,,1.0905787348747253e-06,inf,78.24111772687453,12,False,0,0.390589271492897
17,15,identity,13.597500708368608,6.428747474796726,6.687239640112461,6.428747474796726,1.4649704098701477e-05,0.00067848339676857,,1.0700896382331848e-06,inf,59.56525563832868,12,False,0,0.3728382593744543
17,0,reference_eigen,0.7738826639922245,0.3390096023528225,0.4455062319768236,0.3390096023528225,3.587920218706131e-05,0.0007926514372229576,,0.0027465643361210823,0.0022900787183027815,1.762045365600634e-13,12,True,0,0.019496091023159842
17,1,reference_eigen,818.4026815203805,41.13260968011208,56.39804457149382,41.13260968011208,1.7399899661540985e-05,0.0006970427930355072,,1.5497207641601562e-06,inf,127.13900477431866,12,False,0,0.7164786932914929
17,2,reference_eigen,6.3643800858685875,2.619978723927984,3.68536353392344,2.619978723927984,2.1540559828281403e-05,0.0006687529385089874,,1.1101365089416504e-06,inf,14.613571615350223,12,False,0,0.17565795643832308
17,3,reference_eigen,5.049902016668798,1.666887548068382,1.9738176438488555,1.666887548068382,1.4290213584899902e-05,0.0006717527285218239,,1.0598450899124146e-06,inf,21.16090810801783,12,False,0,0.11423106194649674
17,4,reference_eigen,3.9241896076341103,1.3831156591575628,1.5786872817567874,1.3831156591575628,2.4419277906417847e-05,0.0006730249151587486,,1.1203810572624207e-06,inf,15.305116828495667,12,False,0,0.07511645503809648
17,5,reference_eigen,2.7662774062287583,0.9579753080713521,1.1069902083531866,0.9579753080713521,1.4278106391429901e-05,0.0006611030548810959,,0.0023516668006777763,25326.255799037794,3.6729710337385855e-10,12,False,0,0.05146358702758752
17,6,reference_eigen,5.929336411924703,2.147506491744634,2.7525325593858883,2.147506491744634,1.4220364391803741e-05,0.0006674230098724365,,1.369975507259369e-06,inf,29.477043900423784,12,False,0,0.17691530868254124
17,7,reference_eigen,8.954240657765594,2.7641904262069588,3.429079027663392,2.7641904262069588,1.4330260455608368e-05,0.0006676642224192619,,1.169741153717041e-06,inf,42.63778192005805,12,False,0,0.19955783433393043
17,8,reference_eigen,9.521142913482084,2.7729476400896083,3.444352159746523,2.7729476400896083,1.4290213584899902e-05,0.0006578825414180756,,1.1604279279708862e-06,inf,43.92408822864137,12,False,0,0.19308474491605426
17,9,reference_eigen,6.972662101977596,2.345505391023791,2.902732750655537,2.345505391023791,1.4170072972774506e-05,0.0006834231317043304,,1.4603137969970703e-06,inf,28.164666853798327,12,False,0,0.16427197208295738
17,10,reference_eigen,8.52309242169661,2.6936893057783284,3.2657246255240193,2.6936893057783284,1.4310702681541443e-05,0.0006703240796923637,,1.4398247003555298e-06,inf,40.509826495061034,12,False,0,0.14973485002656936
17,11,reference_eigen,7.019170513272236,2.6385247930149087,3.6334801217338244,2.6385247930149087,1.4240853488445282e-05,0.0006698025390505791,,1.0691583156585693e-06,inf,22.243418200024585,12,False,0,0.17123649128197396
17,12,reference_eigen,9.640323783894576,3.151650456379246,3.990932415857829,3.151650456379246,1.4299526810646057e-05,0.0006803832948207855,,1.2908130884170532e-06,inf,42.354510047354616,12,False,0,0.21273364714812565
17,13,reference_eigen,5.320460268256273,1.9038768380944733,2.39982248859908,1.9038768380944733,1.4350749552249908e-05,0.000668124295771122,,1.109205186367035e-06,inf,9.249297956664584,12,False,0,0.11266229228258696
17,14,reference_eigen,4.243910778653556,1.4163944227838852,1.6499092728200138,1.4163944227838852,2.8938986361026764e-05,0.0006683142855763435,,9.397044777870178e-07,inf,16.551572405984807,12,False,0,0.07438815550477056
17,15,reference_eigen,3.5273604851532454,1.2862314037980456,1.536924993488026,1.2862314037980456,1.4329329133033752e-05,0.000664752908051014,,1.1296942830085754e-06,inf,12.035324958711353,12,False,0,0.06266292060093996
17,0,rjd,5.686373309716251,3.1969350230018803,3.7970445660989585,3.1969350230018803,3.9878301322460175e-05,0.0007717534899711609,,1.9408762454986572e-06,inf,19.764527214688734,12,False,0,0.31373574238058166
17,1,rjd,239.8915091451803,40.60826944730269,49.984436074723384,40.60826944730269,1.749955117702484e-05,0.0006756233051419258,,1.130625605583191e-06,inf,122.54660363219305,12,False,0,0.42580446374546993
17,2,rjd,5.501492316312769,2.685693531946638,3.357431498609619,2.685693531946638,1.5390105545520782e-05,0.000669003464281559,,1.0505318641662598e-06,inf,17.45642024726072,12,False,0,0.21998105847329746
17,3,rjd,5.576058648131904,2.8275868393130548,3.4300918396337727,2.8275868393130548,2.8139911592006683e-05,0.0006750738248229027,,1.1594966053962708e-06,inf,13.587808189293728,12,False,0,0.30302030955603687
17,4,rjd,5.763034101272368,3.043727524856582,3.6479039538160105,3.043727524856582,1.4870427548885345e-05,0.0006753737106919289,,1.239590346813202e-06,inf,10.69776667891972,12,False,0,0.33016591058679556
17,5,rjd,6.039540058411082,3.25473186443936,3.8519154909823543,3.25473186443936,1.4799647033214569e-05,0.0006669936701655388,,1.0402873158454895e-06,inf,20.49763156477838,12,False,0,0.38033746869870516
17,6,rjd,6.08429211360952,2.8790285813392784,3.515356653750856,2.8790285813392784,1.4320015907287598e-05,0.0007356135174632072,,1.1594966053962708e-06,inf,12.598214970349229,12,False,0,0.2786994753696341
17,7,rjd,6.235588356535682,2.895467366885751,3.5305346022335504,2.895467366885751,1.4740042388439178e-05,0.0006641633808612823,,1.0998919606208801e-06,inf,2.1025452123907016,12,False,0,0.29842499643969905
17,8,rjd,6.22499765872431,2.9383903110087166,3.4987432968923846,2.9383903110087166,1.5200115740299225e-05,0.0006658732891082764,,1.3597309589385986e-06,inf,2.0590409649455594,12,False,0,0.330438590240017
17,9,rjd,5.332540773330749,2.6299727699623507,3.196197119065024,2.6299727699623507,1.4190562069416046e-05,0.0006918823346495628,,1.1110678315162659e-06,inf,14.624813761389454,12,False,0,0.28982371134386675
17,10,rjd,6.43838840309163,3.142550924432123,3.754223024305612,3.142550924432123,1.4239922165870667e-05,0.0006836624816060066,,1.109205186367035e-06,inf,19.117672261064403,12,False,0,0.3879499323507252
17,11,rjd,5.49374593446809,2.733056684427326,3.439440054854416,2.733056684427326,1.4670193195343018e-05,0.0006685443222522736,,1.1604279279708862e-06,inf,19.60950526008175,12,False,0,0.2605943908007991
17,12,rjd,5.603458749482436,2.5883565107392963,3.1456185675257164,2.5883565107392963,2.8810463845729828e-05,0.000710763968527317,,1.0794028639793396e-06,inf,18.95404754348551,12,False,0,0.25382383625904853
17,13,rjd,5.462461220925722,2.7718898702818615,3.356696388892265,2.7718898702818615,1.4909543097019196e-05,0.0006917444989085197,,1.0691583156585693e-06,inf,18.59002668497498,12,False,0,0.2721631230554472
17,14,rjd,6.356673838261562,3.2400019251478325,3.817467359073883,3.2400019251478325,1.4510005712509155e-05,0.0006590429693460464,,1.2703239917755127e-06,inf,8.880996947731104,12,False,0,0.4027620895970799
17,15,rjd,5.521615923425619,2.946242111492306,3.517308448381907,2.946242111492306,1.3799406588077545e-05,0.0006698733195662498,,1.109205186367035e-06,inf,10.762715157527001,12,False,0,0.31726289252673573
18,0,identity,10.170760314781816,4.979556265879237,5.193678905224288,4.979556265879237,3.7219375371932983e-05,0.0008010920137166977,,2.6300549507141113e-06,inf,15.419716093159774,12,False,0,0.3127317963254701
18,1,identity,50.38398941189875,18.137201863343222,20.215996543828673,18.137201863343222,1.783948391675949e-05,0.000682072713971138,,1.3103708624839783e-06,inf,186.4074825931006,12,False,0,0.953002270384066
18,2,identity,16.299566314810825,7.497560206013247,7.83942783956792,7.497560206013247,3.044959157705307e-05,0.000689823180437088,,1.2004747986793518e-06,inf,40.41514745737688,12,False,0,0.4927952346827753
18,3,identity,15.785402155874962,7.299014711289073,7.619746965270532,7.299014711289073,1.4590099453926086e-05,0.0007109129801392555,,1.1799857020378113e-06,inf,34.587665445743795,12,False,0,0.4496127059898224
18,4,identity,14.499112002785022,6.799363907655485,7.112064845011965,6.799363907655485,1.5049241483211517e-05,0.0008509419858455658,,1.3103708624839783e-06,inf,29.80395805199831,12,False,0,0.40091658453861706
18,5,identity,13.218008326640193,6.278743676159112,6.546543089281618,6.278743676159112,1.525040715932846e-05,0.0006945924833416939,,1.3904646039009094e-06,inf,25.61449531760819,12,False,0,0.37206362521138236
18,6,identity,15.623265395231739,7.240665854695984,7.571860238828794,7.240665854695984,1.8279068171977997e-05,0.0007314523681998253,,1.2498348951339722e-06,inf,37.20555483383786,12,False,0,0.4761661853523581
18,7,identity,19.17106492178463,8.556591092672358,8.936656442577306,8.556591092672358,1.5609897673130035e-05,0.000746382400393486,,1.1194497346878052e-06,inf,45.76393278466347,12,False,0,0.5238641362912829
18,8,identity,19.720464133757407,8.746227855184095,9.10104751903144,8.746227855184095,1.559033989906311e-05,0.0007083425298333168,,1.1296942830085754e-06,inf,44.57079314944466,12,False,0,0.52791026951116
18,9,identity,17.38242911692086,7.902512352676719,8.248327514913697,7.902512352676719,1.4880672097206116e-05,0.0008158227428793907,,1.3299286365509033e-06,inf,38.29524421734878,12,False,0,0.5028329169043578
18,10,identity,18.765710180799317,8.400547892012549,8.744028929771744,8.400547892012549,1.6289763152599335e-05,0.0006700530648231506,,1.1194497346878052e-06,inf,45.401946794415686,12,False,0,0.48418691596661384
18,11,identity,17.394162250338475,7.902540302743735,8.23818023387436,7.902540302743735,1.4959834516048431e-05,0.0006949529051780701,,1.130625605583191e-06,inf,41.928732465768206,12,False,0,0.5036252212959028
